,name,corr spearman,pval spearman,t_stat,t_pval,u_stat,u_pval,chi2_flat_stat,chi2_flat_pval,chi2_2d_stat,chi2_2d_pval,chi2_3d_stat,chi2_3d_pval,MSE,RMSE,MSE raw,RMSE raw,ks_stat1,ks_pval1,ks_stat2,ks_pval2,ks_test_eq,ks_pval_eq,levene_stat,levene_pval,corr_pearson,pval_pearson,ttind_stat,ttind_pval,ttrel_stat,ttrel_pval,table_category,experiment_seria,benchmark_path
2,mati-sim 2-layers 100_000_photons_cube,0.6164242934591022,0.0,276767396.0,6.322127463839286e-206,618077802.0,0.0,,,,,,,1.7146943996128263,1.3094634014025843,1.7146943996128263,1.3094634014025843,0.5,0.0,0.5,0.0,0.5124768518518518,0.0,8.803437520457782,0.0030074583265036,0.8447384954229469,0.0,-0.4038551012239101,0.6863202741488056,-1.0234750174190523,0.3060890372634361,compare_all_cubes_universal_srodkowe_przekroje_2D,dodatkowe mati-sim 2-layers,CUBES/mati-sim 2-layers/mati-sim 2-layers 1_000_000_photons_cube.json
3,mati-sim 2-layers 100_photons_cube,,,0.0,0.0,137980800.0,0.0,,,,,,,5.923778098763974,2.433881282799959,5.923778098763974,2.433881282799959,0.5,0.0,0.5,0.0,0.8521296296296297,0.0,3974.239121903662,0.0,,,-67.03627867123508,0.0,-67.03627867123508,0.0,compare_all_cubes_universal_srodkowe_przekroje_2D,dodatkowe mati-sim 2-layers,CUBES/mati-sim 2-layers/mati-sim 2-layers 1_000_000_photons_cube.json
4,mati-sim 2-layers 10_000_photons_cube,0.281482322147162,0.0,90242187.0,0.0,246124306.5,0.0,,,,,,,8.779990370164121,2.963104853049268,8.779990370164121,2.963104853049268,0.5,0.0,0.5,0.0,0.7883333333333333,0.0,0.1763221432258835,0.6745542165973706,0.4521423369405262,0.0,-3.2545351338801143,0.0011362176697656,-4.3155233310732175,1.5957881257011446e-05,compare_all_cubes_universal_srodkowe_przekroje_2D,dodatkowe mati-sim 2-layers,CUBES/mati-sim 2-layers/mati-sim 2-layers 1_000_000_photons_cube.json
5,mati-sim 2-layers 1_000_000_photons_cube,0.99090802353809,0.0,39532.5,0.0421602388923178,932399037.5,0.8438295228359425,,,,,,,0.1129882403033537,0.3361372343304944,0.1129882403033537,0.3361372343304944,0.5,0.0,0.5,0.0,0.0008333333333333,1.0,0.0350217026290121,0.8515506294159154,0.9894529393089092,0.0,-0.1915753346845095,0.8480753148880693,-1.8644724212799448,0.0622621676932174,compare_all_cubes_universal_srodkowe_przekroje_2D,dodatkowe mati-sim 2-layers,CUBES/mati-sim 2-layers/mati-sim 2-layers 1_000_000_photons_cube.json
0,random_cube,0.0022934292650308,0.633599154851453,400258177.0,2.350782731244116e-144,1168068996.0,0.0,,,,,,,0.64458647315669,0.8028614283652503,0.64458647315669,0.8028614283652503,0.50112405353377,0.0,0.5,0.0,0.2919444444444444,0.0,2627.2868493356946,0.0,-0.000844234606616,0.8607136243893171,-36.499127155818215,1.8605814609107556e-289,-36.49621391938364,3.0270187823368515e-287,compare_all_cubes_universal_srodkowe_przekroje_2D,dodatkowe mati-sim 3-layers,CUBES/mati-sim 3-layers/mati-sim 3-layers 1_000_000_cube.json
1,mati-sim 3-layers 1000_fotonow_cube,0.0030831399194035,0.5216516070180387,1389800.0,0.0,218595204.0,0.0,,,,,,,0.8924205995168283,0.9446801572579092,0.8924205995168283,0.9446801572579092,0.5,0.0,0.5,0.0,0.7664814814814814,0.0,3190.93800320373,0.0,-0.0043612808870371,0.3646959770991712,-59.34975994281414,0.0,-59.239007698200574,0.0,compare_all_cubes_universal_srodkowe_przekroje_2D,dodatkowe mati-sim 3-layers,CUBES/mati-sim 3-layers/mati-sim 3-layers 1_000_000_cube.json
2,mati-sim 3-layers 100_000_fotonow_cube,0.6347286664845259,0.0,228829469.0,2.2307521610367904e-158,652075172.0,0.0,,,,,,,0.2105598455924472,0.4588680045420984,0.2105598455924472,0.4588680045420984,0.5,0.0,0.5,0.0,0.4469212962962963,0.0,6.510743871138178,0.0107241708999803,0.8406033965052223,0.0,-0.3287438499427954,0.7423501040757764,-0.820231689870979,0.4120885653601476,compare_all_cubes_universal_srodkowe_przekroje_2D,dodatkowe mati-sim 3-layers,CUBES/mati-sim 3-layers/mati-sim 3-layers 1_000_000_cube.json
3,mati-sim 3-layers 100_fotonow_cube,,,0.0,0.0,216540000.0,0.0,,,,,,,0.6981325112933596,0.8355432432216537,0.6981325112933596,0.8355432432216537,0.5,0.0,0.5,0.0,0.7679398148148149,0.0,4733.452611758135,0.0,,,-71.75264494840047,0.0,-71.75264494840046,0.0,compare_all_cubes_universal_srodkowe_przekroje_2D,dodatkowe mati-sim 3-layers,CUBES/mati-sim 3-layers/mati-sim 3-layers 1_000_000_cube.json
4,mati-sim 3-layers 10_000_fotonow_cube,0.2667385294348041,0.0,75732533.0,0.0,312037135.0,0.0,,,,,,,1.1608270419164783,1.077416837587235,1.1608270419164783,1.077416837587235,0.5,0.0,0.5,0.0,0.7085416666666666,0.0,5.750500015636199,0.0164860722747721,0.4135474218870572,0.0,-4.758645917513939,1.952104851631025e-06,-6.082868341234948,1.190401870211167e-09,compare_all_cubes_universal_srodkowe_przekroje_2D,dodatkowe mati-sim 3-layers,CUBES/mati-sim 3-layers/mati-sim 3-layers 1_000_000_cube.json
5,mati-sim 3-layers 1_000_000_cube,0.9897858632296572,0.0,39782.0,0.2221212102587799,933440009.0,0.9299954874978332,,,,,,,0.0119108695916367,0.1091369304664406,0.0119108695916367,0.1091369304664406,0.5,0.0,0.5,0.0,0.0005555555555556,1.0,0.0104991542411142,0.9183875281533896,0.9903985647105528,0.0,0.1023150496956449,0.9185068475134232,1.0441356639952546,0.2964284702659396,compare_all_cubes_universal_srodkowe_przekroje_2D,dodatkowe mati-sim 3-layers,CUBES/mati-sim 3-layers/mati-sim 3-layers 1_000_000_cube.json
0,random_cube,0.0006728078404972,0.8951119582463356,124717717.0,0.0,1331424409.0,0.0,,,,,,,3796.216591366825,61.61344489124776,3796.216591366825,61.61344489124776,0.8285712516429943,0.0,0.5,0.0,0.8898697916666667,0.0,720.6714048381345,5.156886440780747e-158,-0.0034076133214066,0.5043038422799403,-16.606535504529358,8.015332194894906e-62,-16.603284047168106,1.0834602370856645e-61,compare_all_cubes_universal_srodkowe_przekroje_2D,dodatkowe mati-sim veins,CUBES/mati-sim veins/mati-sim veins 100_000_fotonów_cube.json
1,mati-sim veins 1000_fotonów_cube,,,0.0,0.0,653318400.0,0.0,,,,,,,3894.449605481616,62.4055254403135,3894.449605481616,62.4055254403135,0.5,0.0,0.5,0.0,0.1138802083333333,2.3171079632089023e-217,1350.6830410849147,3.911664198878392e-293,,,-36.75163997816853,3.911664199161723e-293,-36.75163997816853,1.222495242432552e-290,compare_all_cubes_universal_srodkowe_przekroje_2D,dodatkowe mati-sim veins,CUBES/mati-sim veins/mati-sim veins 100_000_fotonów_cube.json
2,mati-sim veins 100_000_fotonów_cube,0.98954922147619,0.0,1757.0,0.7573746022288345,737361763.5,0.9615495390165208,,,,,,,78.5489462276288,8.862784338323301,78.5489462276288,8.862784338323301,0.5,0.0,0.5,0.0,0.0002083333333333,1.0,3.543734875180637e-05,0.9952502946310466,0.9895825160402768,0.0,0.0059529277462275,0.9952502943747216,0.058323914954061,0.9534909220456724,compare_all_cubes_universal_srodkowe_przekroje_2D,dodatkowe mati-sim veins,CUBES/mati-sim veins/mati-sim veins 100_000_fotonów_cube.json
3,mati-sim veins 100_fotonow_propEnvVec_cube,,,0.0,0.0,653203200.0,0.0,,,,,,,3889.2096422634822,62.363528141562696,3889.2096422634822,62.363528141562696,0.5,0.0,0.5,0.0,0.1140364583333333,5.855255468339613e-218,1352.4074605664766,1.6753775650351776e-293,,,-36.7750929375641,1.6753775651546346e-293,-36.7750929375641,5.312007375407777e-291,compare_all_cubes_universal_srodkowe_przekroje_2D,dodatkowe mati-sim veins,CUBES/mati-sim veins/mati-sim veins 100_000_fotonów_cube.json
4,mati-sim veins 100_fotonów_cube,,,0.0,0.0,653318400.0,0.0,,,,,,,3902.1227613124415,62.46697336443028,3902.1227613124415,62.46697336443028,0.5,0.0,0.5,0.0,0.1138802083333333,2.3171079632089023e-217,1349.614295413176,6.616006021028878e-293,,,-36.73709699218456,6.61600602148886e-293,-36.73709699218456,2.0492989279229725e-290,compare_all_cubes_universal_srodkowe_przekroje_2D,dodatkowe mati-sim veins,CUBES/mati-sim veins/mati-sim veins 100_000_fotonów_cube.json
5,mati-sim veins 10_000_fotonów_cube,0.2793223681645529,0.0,962775.0,0.0,661423983.0,0.0,,,,,,,4044.599095021541,63.59716263341896,4044.599095021541,63.59716263341896,0.5,0.0,0.5,0.0,0.1031770833333333,2.0726837908169882e-178,938.9578898603412,5.781454903219321e-205,0.0676331420469272,3.5446940923611947e-40,-30.642419778149723,5.781454903609777e-205,-31.21482444958485,2.962681930586942e-211,compare_all_cubes_universal_srodkowe_przekroje_2D,dodatkowe mati-sim veins,CUBES/mati-sim veins/mati-sim veins 100_000_fotonów_cube.json
0,random_cube,-0.0016694320196157,0.728610002169693,166356871.0,0.0,1639078862.0,0.0,,,,,,,9.143706503125184,3.023856230564738,,,0.5010637619477941,0.0,0.5,0.0,0.757824074074074,0.0,847.6970689677582,1.8260561803878855e-185,0.0056228538143253,0.2425391769907873,-24.432860554456635,2.1443010763267904e-131,-24.43630181936428,5.475318603872837e-131,compare_all_cubes_universal_srodkowe_przekroje_2D,my demo,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
1,mati-sim 100k_original_params_cube,0.7535935761024062,0.0,62942016.0,0.0,755818638.0,0.0,,,,,,,1.237533288571102,1.1124447350637705,,,0.5,0.0,0.5,0.0,0.2361342592592592,0.0,0.0833772414864943,0.772772490078339,0.9308221050491126,0.0,-0.2887511757317956,0.7727724900793408,-1.0974236020755506,0.2724623776034351,compare_all_cubes_universal_srodkowe_przekroje_2D,my demo,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
2,mati-sim 10k_original_params_cube,0.5347692662648212,0.0,37113029.0,0.0,637573699.5,0.0,,,,,,,3.7439237714486233,1.9349221615994328,,,0.5,0.0,0.5,0.0,0.3486111111111111,0.0,1.0571855878406624,0.3038608443424315,0.7919255362509191,0.0,-1.028195306272433,0.3038608443501395,-2.254061627973773,0.0241972808146806,compare_all_cubes_universal_srodkowe_przekroje_2D,my demo,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
3,mati-sim 10mln_original_params_cube,0.9902516465472556,0.0,20571.0,0.3397501476047677,933390800.5,0.93538539265771,,,,,,,0.1313655361222744,0.3624438385767847,,,0.5,0.0,0.5,0.0,0.0004861111111111,1.0,0.0091343910883503,0.9238591306052834,0.9927253941731564,0.0,-0.0955740084350883,0.9238591306013172,-1.120088102999358,0.2626824470719162,compare_all_cubes_universal_srodkowe_przekroje_2D,my demo,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
4,mati-sim 1mln_original_params_cube,0.9030274612889648,0.0,85048840.0,2.1443585610973764e-30,864212189.0,5.803479904906242e-101,,,,,,,0.5551021119638809,0.7450517511984526,,,0.5,0.0,0.5,0.0,0.1069907407407406,9.099207720271827e-216,0.0018585506915897,0.965613220841536,0.9694611741209196,0.0,-0.0431109115142524,0.9656132208810494,-0.2466856505000507,0.8051526848390764,compare_all_cubes_universal_srodkowe_przekroje_2D,my demo,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
0,random_cube,-0.0024523657763379,0.6102611819453584,231293448.0,0.0,676384074.0,0.0,,,,,,,2.405078242491732,1.550831468113712,2.405078242491732,1.550831468113712,0.5010637619477941,0.0,0.5078482969332452,0.0,0.4053472222222222,0.0,4234.864953727387,0.0,0.0071798742697325,0.1356244749079259,-65.27971674849073,0.0,-65.30352251312375,0.0,compare_all_cubes_universal_srodkowe_przekroje_2D,porównanie python - język c,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
1,mc456_mc_100k_my_params_cube,0.6244899222510072,0.0,380878058.0,1.1212014521672057e-239,657980968.0,0.0,,,,,,,0.7706371529333425,0.8778594152444584,0.7706371529333425,0.8778594152444584,0.5,0.0,0.5078482969332452,0.0,0.5054861111111111,0.0,50.03227065367575,1.5238086481290257e-12,0.8332270302716258,0.0,-0.810115782470322,0.4178758655463266,-1.976972587288809,0.0480510770764365,compare_all_cubes_universal_srodkowe_przekroje_2D,porównanie python - język c,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
2,mc456_mc_100mln_my_params_cube,0.9804107982293796,0.0,181896.0,0.5004476940337131,932900591.0,0.9522710649587556,,,,,,,0.0967441886022727,0.3110372784768294,0.0967441886022727,0.3110372784768294,0.5078482969332452,0.0,0.5078482969332452,0.0,0.0008564814814815,1.0,0.0033107144113589,0.9541161261628348,0.9778598103547492,0.0,-0.0567031617633031,0.9547817864703284,-0.3810365690300099,0.7031779873704548,compare_all_cubes_universal_srodkowe_przekroje_2D,porównanie python - język c,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
3,mc456_mc_10k_my_params_cube,0.2913052425411975,0.0,150167992.0,0.0,176509161.0,0.0,,,,,,,3.698515584743283,1.9231525120861537,3.698515584743283,1.9231525120861537,0.5,0.0,0.5078482969332452,0.0,0.8985416666666667,0.0,11.05841245559871,0.0008832245503101,0.4796868809278827,0.0,-3.177371371934352,0.0014866888435341,-4.2784035304624926,1.8864299852669235e-05,compare_all_cubes_universal_srodkowe_przekroje_2D,porównanie python - język c,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
4,mc456_mc_10mln_my_params_cube,0.9549500750246428,0.0,465148580.0,0.5832206385050143,930500185.0,0.4748002848877586,,,,,,,0.1485132067732293,0.3853741127440053,0.1485132067732293,0.3853741127440053,0.5059805673225398,0.0,0.5078482969332452,0.0,0.018125,1.3550088527759663e-06,0.000567285410676,0.9809980333075968,0.9661707167042912,0.0,-0.0680315733664494,0.9457606580174092,-0.3698626446297274,0.7114866491312061,compare_all_cubes_universal_srodkowe_przekroje_2D,porównanie python - język c,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
5,mc456_mc_1mln_my_params_cube,0.9047357945107286,0.0,438191396.0,6.744227579860701e-28,892993527.0,6.8995463545689995e-28,,,,,,,0.2213127563093274,0.470438897530091,0.2213127563093274,0.470438897530091,0.5,0.0,0.5078482969332452,0.0,0.1033564814814814,2.362892202348876e-201,1.1612242726606647,0.281214790393597,0.949428248109443,0.0,-0.314669397205241,0.7530134420639758,-1.398817193337418,0.1618749883776876,compare_all_cubes_universal_srodkowe_przekroje_2D,porównanie python - język c,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
6,mc456_p_100k_my_params_tiss_id_4_g_0_9_ls_down_cube,0.6258399787551638,0.0,380500233.0,8.919339651673095e-242,657697874.0,0.0,,,,,,,0.7586733478167992,0.8710185691572822,0.7586733478167992,0.8710185691572822,0.5,0.0,0.5078482969332452,0.0,0.5054398148148148,0.0,50.9170125822124,9.710843310519597e-13,0.8360308087386793,0.0,-0.7631756799666453,0.4453607144989564,-1.878109177362256,0.0603729612950227,compare_all_cubes_universal_srodkowe_przekroje_2D,porównanie python - język c,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
7,mc456_p_10k_my_params_tiss_id_4_g_0_9_ls_down_cube,0.2911056230759343,0.0,150214668.0,0.0,176608075.0,0.0,,,,,,,3.692908941576832,1.921694289312645,3.692908941576832,1.921694289312645,0.5,0.0,0.5078482969332452,0.0,0.898449074074074,0.0,11.325924451876146,0.000764657248627,0.4816733716110123,0.0,-3.141671193549925,0.0016804326603853,-4.236245763065473,2.2775827960033387e-05,compare_all_cubes_universal_srodkowe_przekroje_2D,porównanie python - język c,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
8,mc456_p_10mln_my_params_tiss_id_4_g_0_9_ls_down_cube,0.954553252731524,0.0,464845331.0,0.5056165268586548,929923568.0,0.3832123113673582,,,,,,,0.1325777991617027,0.3641123441490314,0.1325777991617027,0.3641123441490314,0.5059805673225398,0.0,0.5078482969332452,0.0,0.018125,1.355008852775974e-06,1.7888644118126732e-06,0.9989328436158424,0.9696410272351372,0.0,-0.0920556244068602,0.9266540587053764,-0.5283317997299344,0.5972717781168037,compare_all_cubes_universal_srodkowe_przekroje_2D,porównanie python - język c,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
9,mc456_p_1mln_my_params_tiss_id_4_g_0_9_ls_down_cube,0.9056720379080144,0.0,438595938.0,3.731498179016044e-27,893721396.0,6.0542866425097205e-27,,,,,,,0.2335840011452269,0.4833052877273607,0.2335840011452269,0.4833052877273607,0.5,0.0,0.5078482969332452,0.0,0.103287037037037,4.4053686684627095e-201,1.1691360134293869,0.279581855606308,0.9466913099383636,0.0,-0.2854749027116482,0.7752810138459971,-1.2360751355700363,0.216437357205791,compare_all_cubes_universal_srodkowe_przekroje_2D,porównanie python - język c,CUBES/mc456 my_params 10k-100mln/mc456_mc_100mln_my_params_cube.json
0,random_cube,-0.0118614801214267,0.0244135058588531,269616120.0,1.6933014547229457e-167,971892350.0,0.0,,,,,,,0.0542014655744286,0.2328120821057804,0.0542014655744286,0.2328120821057804,0.5000874196785094,0.0,0.5,0.0,0.7245,0.0,4242.558153923941,0.0,-0.0139138009191079,0.0082907440860383,-60.098939232564206,0.0,-60.0743902996678,0.0,compare_all_cubes_universal_srodkowe_przekroje_2D,"specjalistyczne mati-sim my_params 10k g {0, 0.5, 0.9, 1}","CUBES/mati-sim my_params 10k g {0, 0.5, 0.9, 1}/mati-sim my_params 10k g_0_9_cube.json"
1,mati-sim my_params 10k g_0_5_cube,0.341024614861327,0.0,91826288.5,6.7937204758526205e-25,738217077.5,3.297210112186913e-305,,,,,,,0.1477683619552216,0.3844065061301924,0.1477683619552216,0.3844065061301924,0.5,0.0,0.5,0.0,0.1867777777777777,0.0,226.8297796333404,3.506258612578813e-51,0.3586547161791999,0.0,15.060869152653192,3.5062586125638256e-51,18.046656320106383,1.7508778576554058e-72,compare_all_cubes_universal_srodkowe_przekroje_2D,"specjalistyczne mati-sim my_params 10k g {0, 0.5, 0.9, 1}","CUBES/mati-sim my_params 10k g {0, 0.5, 0.9, 1}/mati-sim my_params 10k g_0_9_cube.json"
2,mati-sim my_params 10k g_0_9_cube,0.9901249229798814,0.0,6286.5,0.198711071619281,648270862.5,0.902009062654953,,,,,,,0.0008586904499072,0.0293034204472322,0.0008586904499072,0.0293034204472322,0.5,0.0,0.5,0.0,0.0006666666666667,1.0,0.0149126011781943,0.9028065713447962,0.9912638734295924,0.0,0.1221171616857941,0.9028065713619124,1.3064789210379264,0.1913980893972656,compare_all_cubes_universal_srodkowe_przekroje_2D,"specjalistyczne mati-sim my_params 10k g {0, 0.5, 0.9, 1}","CUBES/mati-sim my_params 10k g {0, 0.5, 0.9, 1}/mati-sim my_params 10k g_0_9_cube.json"
3,mati-sim my_params 10k g_0_cube,0.3597927706057906,0.0,82623819.5,2.497433889146041e-12,708069019.5,3.298026864978155e-141,,,,,,,0.2009203743405507,0.4482414241684393,0.2009203743405507,0.4482414241684393,0.5,0.0,0.5,0.0,0.1453055555555554,0.0,137.59436840289067,9.554942997993219e-32,0.3224926925954416,0.0,11.730062591601571,9.554942997982056e-32,13.54431905801532,1.0833049854780088e-41,compare_all_cubes_universal_srodkowe_przekroje_2D,"specjalistyczne mati-sim my_params 10k g {0, 0.5, 0.9, 1}","CUBES/mati-sim my_params 10k g {0, 0.5, 0.9, 1}/mati-sim my_params 10k g_0_9_cube.json"
4,mati-sim my_params 10k g_1_cube,,,0.0,0.0,468414000.0,0.0,,,,,,,0.0558499656268016,0.2363259732378175,0.0558499656268016,0.2363259732378175,0.5,0.0,0.5,0.0,0.2771388888888889,0.0,4894.298761502671,0.0,,,-69.95926501545505,0.0,-69.95926501545505,0.0,compare_all_cubes_universal_srodkowe_przekroje_2D,"specjalistyczne mati-sim my_params 10k g {0, 0.5, 0.9, 1}","CUBES/mati-sim my_params 10k g {0, 0.5, 0.9, 1}/mati-sim my_params 10k g_0_9_cube.json"
0,random_cube,-0.00190200662524,0.6926114844633102,233683496.0,0.0,680490542.0,0.0,,,,,,,2.399598364913823,1.5490637058926346,2.399598364913823,1.5490637058926346,0.5010663594137028,0.0,0.5078482977452433,0.0,0.4038657407407408,0.0,4239.884930613064,0.0,3.299465358861807e-05,0.9945284605175806,-65.17293344329205,0.0,-65.1730425498702,0.0,compare_all_cubes_universal_srodkowe_przekroje_2D,specjalistyczne mc456 my-params light-sources,CUBES/mc456 my-params light-sources/mc456_mc_100mln_my_params_tiss_id_4_g_0_9_ls_down_cube.json
1,mc456_mc_100mln_my_params_tiss_id_4_g_0_9_ls_coll_gauss_cube,0.9313907547821584,0.0,304696433.0,0.0,963283648.0,1.892525310212549e-16,,,,,,,4.927636604960396,2.2198280575216622,4.927636604960396,2.2198280575216622,0.5078130057269127,0.0,0.5078482977452433,0.0,0.0473148148148148,1.843193835608097e-42,826.7440486207854,5.930726460511134e-181,0.520861323437271,0.0,28.241635064194963,1.1287226948546244e-174,38.10879993087197,0.0,compare_all_cubes_universal_srodkowe_przekroje_2D,specjalistyczne mc456 my-params light-sources,CUBES/mc456 my-params light-sources/mc456_mc_100mln_my_params_tiss_id_4_g_0_9_ls_down_cube.json
2,mc456_mc_100mln_my_params_tiss_id_4_g_0_9_ls_down_cube,0.9800895599583568,0.0,183663.0,0.6650346752988926,933934078.5,0.8242499901153895,,,,,,,0.0959927141766587,0.309826910026645,0.0959927141766587,0.309826910026645,0.5078482977452433,0.0,0.5078482977452433,0.0,0.0010648148148149,1.0,0.0003401985808145,0.9852843170085716,0.977983222205782,0.0,0.0011076524875578,0.9991162239194472,0.0074649450973093,0.9940439253476356,compare_all_cubes_universal_srodkowe_przekroje_2D,specjalistyczne mc456 my-params light-sources,CUBES/mc456 my-params light-sources/mc456_mc_100mln_my_params_tiss_id_4_g_0_9_ls_down_cube.json
3,mc456_mc_100mln_my_params_tiss_id_4_g_0_9_ls_foc_gauss_cube,0.8736494139398685,0.0,63666793.0,0.0,441592272.0,0.0,,,,,,,2.211882089431796,1.487239755194769,2.211882089431796,1.487239755194769,0.5017446884377322,0.0,0.5078482977452433,0.0,0.3590277777777778,0.0,3325.417531344712,0.0,0.3413617064296203,0.0,-65.01732214181244,0.0,-68.77103151404565,0.0,compare_all_cubes_universal_srodkowe_przekroje_2D,specjalistyczne mc456 my-params light-sources,CUBES/mc456 my-params light-sources/mc456_mc_100mln_my_params_tiss_id_4_g_0_9_ls_down_cube.json
4,mc456_mc_100mln_my_params_tiss_id_4_g_0_9_ls_isotropic_cube,0.2647392057253233,0.0,366986386.0,0.0,1140353754.0,0.0,,,,,,,3.1309170590197453,1.7694397585167303,3.1309170590197453,1.7694397585167303,0.5275263672253364,0.0,0.5078482977452433,0.0,0.2780787037037037,0.0,244.60813963973075,4.630477511962748e-55,-0.0402321398004148,5.999374284404468e-17,-5.559691855428547,2.7104722574109526e-08,-5.4623821819630365,4.7237379511829955e-08,compare_all_cubes_universal_srodkowe_przekroje_2D,specjalistyczne mc456 my-params light-sources,CUBES/mc456 my-params light-sources/mc456_mc_100mln_my_params_tiss_id_4_g_0_9_ls_down_cube.json
5,mc456_mc_100mln_my_params_tiss_id_4_g_0_9_ls_up_cube,0.8764710515394316,0.0,10770365.0,0.0,357687163.0,0.0,,,,,,,2.3176293473806555,1.5223762174248046,2.3176293473806555,1.5223762174248046,0.5013682696325847,0.0,0.5078482977452433,0.0,0.4054398148148148,0.0,4166.411032591317,0.0,0.434581389219928,0.0,-72.36532835941154,0.0,-74.93676762287336,0.0,compare_all_cubes_universal_srodkowe_przekroje_2D,specjalistyczne mc456 my-params light-sources,CUBES/mc456 my-params light-sources/mc456_mc_100mln_my_params_tiss_id_4_g_0_9_ls_down_cube.json
0,random_cube,-0.0014944132616908,0.7561053739049856,232989345.0,0.0,679437229.0,0.0,,,,,,,2.3991173974214552,1.5489084535315365,2.3991173974214552,1.5489084535315365,0.5011107321487723,0.0,0.5078482977452433,0.0,0.4046064814814815,0.0,4243.691673601436,0.0,0.0022710024471088,0.6369225450776088,-65.24444145376697,0.0,-65.25197242851684,0.0,compare_all_cubes_universal_srodkowe_przekroje_2D,specjalistyczne mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln,CUBES/mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln/mc456_mc_100mln_my_params_tiss_id_4_g_0_9__cube.json
1,mc456_mc_100mln_my_params_tiss_id_4_g_0_1__cube,0.9121984568031148,0.0,218357998.0,0.0,568744762.0,0.0,,,,,,,5.035101942400006,2.243903282764212,5.035101942400006,2.243903282764212,0.5000452098505102,0.0,0.5078482977452433,0.0,0.4600231481481481,0.0,270.16993881165934,1.2884996818187424e-60,0.4660218197858542,0.0,10.935716345364684,8.112866369785789e-28,14.203971979162503,1.0973136466336525e-45,compare_all_cubes_universal_srodkowe_przekroje_2D,specjalistyczne mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln,CUBES/mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln/mc456_mc_100mln_my_params_tiss_id_4_g_0_9__cube.json
2,mc456_mc_100mln_my_params_tiss_id_4_g_0_2__cube,0.9178335675675288,0.0,228160483.0,0.0,590457828.0,0.0,,,,,,,4.555971619089087,2.1344722108964285,4.555971619089087,2.1344722108964285,0.5000797617412456,0.0,0.5078482977452433,0.0,0.4384490740740741,0.0,256.8133336107657,1.0292243822906672e-57,0.478614150358068,0.0,10.4529798310389,1.470716517261071e-25,13.817229611787518,2.4815387796449764e-43,compare_all_cubes_universal_srodkowe_przekroje_2D,specjalistyczne mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln,CUBES/mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln/mc456_mc_100mln_my_params_tiss_id_4_g_0_9__cube.json
3,mc456_mc_100mln_my_params_tiss_id_4_g_0_3__cube,0.918334753212284,0.0,239879090.0,0.0,616325193.0,0.0,,,,,,,4.110452468375442,2.0274250832954204,4.110452468375442,2.0274250832954204,0.5001389926562699,0.0,0.5078482977452433,0.0,0.4131018518518518,0.0,257.3384165674124,7.913874939014277e-58,0.4916765005275694,0.0,10.438152925088293,1.7191372254858576e-25,14.04189912831649,1.0833034432980608e-44,compare_all_cubes_universal_srodkowe_przekroje_2D,specjalistyczne mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln,CUBES/mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln/mc456_mc_100mln_my_params_tiss_id_4_g_0_9__cube.json
4,mc456_mc_100mln_my_params_tiss_id_4_g_0_4__cube,0.9200589166955436,0.0,253168404.0,0.0,645455375.0,0.0,,,,,,,3.611244865740379,1.9003275680104152,3.611244865740379,1.9003275680104152,0.5002389967941135,0.0,0.5078482977452433,0.0,0.3830092592592592,0.0,236.26922087777552,3.011780459033611e-53,0.5079787398328381,0.0,9.761916832498288,1.684815990421336e-22,13.454824211896826,3.492023020474705e-41,compare_all_cubes_universal_srodkowe_przekroje_2D,specjalistyczne mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln,CUBES/mc456 rozne g (0.0-1.0 z krokiem 0.1) 100mln/mc456_mc_100mln_my_params_tiss_id_4_g_0_9__cube.json
